ID_CANDIDATO;UNIVERSIDAD;CARRERA;CONCLUIDO;BACHILLER;TITULO
160507;ESCUELA DE BELLAS ARTES MACEDONIO DE LA TORRE;EDUCACIÓN ARTISTICA;SI;SI;SI
160508;CESAR VALLEJO;INGENIERIA Y SISTEMAS;NO;NO;NO
160509;UNIVERSIDAD PRIVADA DEL NORTE;INGENIERIA INDUSTRIAL;SI;SI;NO
160510;UNIVERSIDAD PRIVADA DEL NORTE;PSICOLOGIA;NO;;
161659;UNIVERSIDAD NACIONAL DE TRUJILLO;EDUCACIÓN SECUNDARIA;SI;SI;SI
161660;UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE;DERECHO Y CIENCIA POLÍTICA;SI;SI;SI
161662;UNIVERSIDAD PRIVADA ANTENOR ORREGO;ARQUITECTURA;SI;SI;NO
161663;UNIVERSIDAD NACIONAL DE TRUJILLO;TECNOLOGIA EDUCATIVA;SI;;
161664;UNIVERSIDAD CESAR VALLEJO;NUTRICIÓN;NO;NO;NO
161720;UNIVERSIDAD PRIVADA ANTENOR ORREGO;DERECHO Y CIENCIAS POLITICAS;SI;SI;
161720;UNIVERSIDAD PRIVADA LOS ANGELES;;;;SI
161721;UNIVERSIDAD PRIVADA ANTENOR ORREGO;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
161722;UNIVERSIDAD CESAR VALLEJO;LICENCIADO EN EDUCACION PRIMARIA;SI;SI;SI
161723;UNIVERSIDAD PRIVADA ANTENOR ORREGO;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
161724;NACIONAL DE TRUJILLO;LICENCIADA EN ENFERMERIA;SI;SI;SI
161724;UNIVERSIDAD NACIONAL DE TRUJILLO;EDUCACION SECUNDARIA;SI;;
161725;UNIVERSIDAD CESAR VALLEJO;DERECHO;SI;SI;SI
161726;UNIVERSIDAD PRIVADA ANTENOR ORREGO;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
158315;UNIVERSIDAD NACIONAL DE TRUJILLO;INGENIERIA AGRICOLA;SI;SI;SI
158316;UNIVERSIDAD PRIVADA ANTENOR ORREGO;INGENIERIA CIVIL;SI;NO;NO
158317;UNIVERSIDAD CESAR VALLEJO;CONTABILIDAD;NO;NO;NO
158318;UNIVERSIDAD PRIVADA ANTENOR ORREGO;DERECHO Y CIENCIAS POLITICAS;NO;NO;NO
158319;UNIVERSIDAD PRIVADA ANTENOR ORREGO;DERECHO;SI;SI;SI
158320;UNIVERSIDAD NACIONAL DE TRUJILLO;INGENIERIA DE MINAS;SI;SI;SI
161454;UNIVERSIDAD PRIVADA SAN MARTÍN DE PORRES;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
161454;UNIVERSIDAD PRIVADA SAN MARTÍN DE PORRES;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
161455;UNIVERSIDAD PRIVADA CESAR VALLEJO;PSICOLOGIA;SI;SI;SI
161455;UNIVERSIDAD PRIVADA CESAR VALLEJO;PSICOLOGIA;SI;SI;SI
161456;UNIVERSIDAD NACIONAL DE TRUJILLO;TRABAJO SOCIAL;SI;SI;SI
161456;UNIVERSIDAD NACIONAL DE TRUJILLO;TRABAJO SOCIAL;SI;SI;SI
161457;UNIVERSIDAD PRIVADA DEL NORTE;ARQUITECTURA;SI;SI;SI
161457;UNIVERSIDAD PRIVADA DEL NORTE;ARQUITECTURA;SI;SI;SI
161458;UNIVERSIDAD PRIVADA ANTENOR ORREGO;DERECHO;SI;SI;SI
161458;UNIVERSIDAD PRIVADA ANTENOR ORREGO;DERECHO;SI;SI;SI
161459;UNIVERSIDAD NACIONAL SAN LUIS GONZAGA;MEDICINA HUMANA;SI;SI;SI
161459;UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS;CIRUJANO PEDIATRA;SI;;SI
159635;PEDRO RUIZ GALLO;DERECHO;SI;SI;SI
159636;UNIVERSIDAD NACIONAL DE TRUJILLO;BIOLOGÍA - MICROBIOLOGIA;SI;SI;SI
159636;UNIVERSIDAD PARTICULAR ANTENOR ORREGO;EDUCACIÓN SECUNDARIA;SI;SI;NO
159637;UNIVERSIDAD NACIONAL DE TRUJILLO;LICENCIADA EN ANTROPOLOGÍA SOCIAL;SI;SI;SI
159638;UNIVERSIDAD PRIVADA ANTENOR ORREGO;OBSTRETA;SI;SI;SI
159638;UNIVERSIDAD PRIVADA ANTENOR ORREGO;MEDICO CIRUJANO;SI;SI;SI
159639;UNIVERSIDAD NACIONAL DE TRUJILLO;ABOGADO;SI;SI;SI
159640;TELESUP;DERECHO EMPRESARIAL;NO;;
159764;UNIVERSIDAD PRIVADA CESAR CESAR VALLEJO;DERECHO;SI;SI;SI
159764;UNIVERSIDAD SEÑOR DE SIPAN;CONTABILIDAD;SI;SI;SI
159765;INCA GARCILAZO DE LA VEGA;DERECHO;NO;NO;NO
159765;CESAR VALLEJO;EDUCACIÓN;SI;SI;NO
159770;UNIVERSIDAD NACIONAL DE TRUJILLO;CONTABILIDAD Y FINANZAS;SI;SI;SI
161761;UNIVERSIDAD NACIONAL DE TRUJILLO;CONTABILIDAD;SI;SI;SI
161762;UNIVERSIDAD NACIONAL DE TRUJILLO;ECONOMÍA;SI;SI;SI
161763;UNIVERSIDAD NACIONAL DE TRUJILLO;EDUCACIÓN PRIMARIA;SI;SI;SI
161764;UNIVERSIDAD NACIONAL DE TRUJILLO;EDUCACIÓN SECUNDARIA;SI;SI;SI
161765;UNIVERSIDAD NACIONAL DE TRUJILLO;INGENIERIA INDUSTRIAL;SI;SI;SI
161766;UNIVERSIDAD NACIONAL DE TRUJILLO;INGENIERIA DE SISTEMAS;SI;SI;SI
161767;UNIVERSIDAD NACIONAL DE TRUJILLO;ECONOMIA;NO;NO;
161771;ESCUELA MILITAR DE CHORILLOS CORONEL FRANCISCO BOLOGNESI;CIENCIAS MILITARES;SI;SI;SI
161772;ULADECH;CONTABILIDAD;NO;NO;NO
161773;UNIVERSIDAD CESAR VALLEJO;INGENIERIA CIVIL;SI;SI;SI
161775;UNIVERSIDAD NACIONAL DE TRUJILLO;ABOGADO;SI;SI;SI
161775;UNIVERSIDAD NACIONAL DE TRUJILLO;LICENCIADO EN EDUCACION SECUNDARIA - FILOSOFIA PSICOLOGIA Y CIENCIAS SOCIALES;SI;SI;SI
161776;UNIVERSIDAD CESAR VALLEJO;CIENCIAS DE LA COMUNICACION;NO;NO;NO
158106;UNIVERSIDAD PRIVADA CESAR VALLEJO;DERECHO;NO;NO;NO
158106;UNIVERSIDAD DE GUADALAJARA;DERECHO;NO;NO;NO
158107;PONTIFICIA UNIVERSIDAD CATOLICA;DERECHO;SI;SI;SI
158108;UNIVERSIDAD NACIONAL DE TRUJILLO;BIOLOGIA;SI;SI;SI
158109;UNIVERSIDAD NACIONAL DE TRUJILLO;INGENIERIA AGROINDUSTRIAL;SI;SI;SI
158109;UNIVERSIDAD ALAS PERUANAS;INGENIERIA AMBIENTAL;SI;NO;NO
158110;UNIVERSIDAD PRIVADA DE PUCALLPA;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
158111;UNIVERSIDAD SAN PEDRO;DERECHOS Y CIENCIAS POLÍTICAS;SI;SI;NO
158112;UNIVERSIDAD NACIONAL DE TRUJILLO;ENFERMERIA;NO;NO;NO
158974;UNIVERSIDAD NACIONAL DE TRUJILLO;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
158975;UNIVERSIDAD NACIONAL DE TRUJILLO;EDUCACION SECUNDARIA;SI;SI;NO
158976;UNIVERSIDAD PRIVADA DEL NORTE;ARQUITECTURA;NO;NO;NO
158977;PEDRO RUIZ GALLO;EDUCACION;SI;SI;NO
158978;UNIVERSIDAD CESAR VALLEJO;DERECHO;NO;;
159648;CESAR VALLEJO;LICENCIADO EN CIENCIAS DE LA COMUNICACIÓN;SI;SI;SI
159650;UNIVERSIDAD PRIVADA CÉSAR VALLEJO;DERECHO;SI;SI;SI
161713;UNIVERSIDAD CATOLICA DE TRUJILLO BENEDICIO XVI;DERECHO Y CIENCIAS POLITICA;SI;SI;SI
161714;UNIVERSIDAD PRIVADA ANTENOR ORREGO;INGENIERIA  CIVIL;SI;SI;SI
161715;UNIVERSIDAD PRIVADA ANTENOR ORREGO;DERECHO;SI;SI;NO
161716;UNIVERSIDAD PRIVADA DEL NORTE;MARKETING;SI;SI;SI
159711;UNIVERSIDAD DE LIMA;INGENIERIA INDUSTRIAL;SI;SI;SI
159714;UNIVERSIDAD NACIONAL DE TRUJILLO - UNT;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
159715;UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACION CIVIL;ADMINISTRACION;SI;SI;SI
159716;UNIVERSIDAD NACIONAL DE TRUJILLO- UNT;LICENCIADA EN EDUCACION;SI;SI;SI
159717;UNIVERSIDAD NACIONAL DE TRUJILLO;ANTROPOLOGIA SOCIAL;SI;SI;SI
158404;ESCUELA MILITAR DE CHORRILLOS;OFICIAL DEL EJERCITO;SI;SI;SI
158405;UNIVERSIDAD INCA GARCILASO DE LA VEGA;DERECHO Y CIENCIAS POLITICAS;NO;NO;
158405;UNIVERSIDAD INCA GARCILASO DE LA VEGA;CIENCIAS CONTABLES Y FINANZAS CORPORATIVAS;NO;NO;NO
158406;UNIVERSIDAD NACIONAL DE TRUJILLO;MEDICO-CIRUJANO;SI;SI;SI
158407;UNIVERSIDAD NACIONAL DE TRUJILLO;DERECHO Y CIENCIAS POLITICAS;SI;SI;
158407;UNIVERSIDAD ALAS PERUANAS;DERECHO Y CIENCIAS POLÍTICAS;SI;;SI
158408;UNIVERSIDAD PRIVADA ANTENOR ORREGO;OBSTETRICIA;SI;SI;SI
158409;UNIVERSIDAD NACIONAL DE TRUJILLO;EDUCACION;SI;SI;NO
158410;UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON;EDUCACION ESPECIAL;SI;SI;SI
161133;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;MEDICINA VETERINARIA;SI;SI;SI
161135;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;EDUCACIÓN FÍSICA;SI;SI;SI
161136;UNIVERSIDAD PARTICULAR DE CHICLAYO;DERECHO;SI;SI;SI
161137;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
157902;UNIVERSIDAD PRIVADA  SAN PEDRO;INGENIERÍA CIVIL;SI;SI;SI
157903;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;INGENIERÍA EN INDUSTRIAS ALIMENTARIAS;SI;SI;SI
157904;UNIVERSIDAD  NACIONAL PEDRO RUIZ GALLO;ADMINISTRACION;SI;SI;SI
157904;PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU;GESTION ESCOLAR CON LIDERAZGO PEDAGOGICO;SI;NO;SI
157905;UNIVERSIDAD SEÑOR DE SIPAN;DERECHO;NO;NO;NO
157906;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;DERECHO;SI;SI;SI
159079;UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
159080;UNIVERSIDAD FEDERICO VILLARREAL -LIMA;CONTABILIDAD;SI;SI;SI
158117;UNIVERSIDAD PEDRO RUIZ GALLO;INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA;SI;SI;SI
158120;UNIVERSIDAD SEÑOR DE SIPAN;DERECHO;SI;SI;NO
160018;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;SOCIOLOGIA;SI;SI;SI
160020;UNIVERSIDAD PRIVADA NORBET WINNER;ING INDUSTRIAL Y GESTION EMPRESARIAL;SI;SI;SI
159160;UNIVERSIDAD NACIONAL  PEDRO RUIZ GALLO;;SI;SI;NO
159161;CESAR VALLEJO;EDUCACION;SI;NO;NO
159163;UNIVERSIDAD DE LIMA;ADMINISTRACION;SI;NO;NO
160511;UNIVERSIDAD PARTICULAR DE CHICLAYO;PSICOLOGIA;SI;SI;SI
160512;UNIVERSIDAD DE SAN MARTIN DE PORRES;TRABAJO SOCIAL;SI;SI;SI
160513;SEÑOR DE SIPÁN;DERECHO;NO;;
160515;ALAS PERUANAS;DERECHO Y CIENCIAS POLITICAS;NO;;
161570;UNIVERSIDAD NACIONAL FEDERICO VILLARREAL;INGENIERIA INDUSTRIAL;SI;SI;SI
161571;UNIVERSIDAD NACIONAL PEDRO RUIZ;DERECHO;SI;SI;NO
161572;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;SOCIOLOGIA;SI;SI;SI
161573;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;MEDICINA VETERINARIA;SI;SI;SI
161574;UNIVERSIDAD  NACIONAL PEDRO RUIZ GALLO;CONTABILIDAD;SI;SI;SI
161562;UNIVERSIDAD DE CHICLAYO;DERECHO Y CIENCIA POLÍTICA;SI;SI;SI
161563;UNIVERSIDAD PARTICULAR DE CHICLAYO;DERECHO;SI;SI;SI
161564;UNIVERSIDAD SAN MARTIN DE PORRAS;CIENCIAS ADMINISTRATIVAS;NO;NO;
161565;UNIVERSIDAD CATOLICA SANTO TORIBIO DE MOGROVEJO;DERECHO;NO;NO;
161566;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
158254;UNIVERSIDAD PARTICULAR DE CHICLAYO;ARQUITECTURA Y URBANISMO;SI;SI;SI
158255;INCA GARCILAZO DE LA VEGA;CIENCIAS FARMACEUTICAS Y BIOQUIMICA;SI;SI;SI
158255;UNIVERSIDAD PARTICULAR DE CHICLAYO;MEDICINA HUMANA;SI;SI;SI
158256;UNIVERSIDAD CESAR VALLEJO;ADMINISTRACION DE EMPRESAS;SI;SI;SI
158257;UNIVERSIDAD PEDRO RUIZ GALLO;EDUCACION FISICA;SI;SI;SI
160102;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;EDUCACIÓN PRIMARIA;SI;SI;SI
160102;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
160103;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;SOCIOLOGÍA;SI;SI;NO
160104;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
158554;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;INGENIERO ZOOTECNISTA;SI;SI;SI
158555;UNIVERSIDAD DE PIURA;DERECHO;SI;SI;SI
158557;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;EDUCACIÓN;SI;SI;NO
159186;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;CIENCIAS DE LA COMUNICACION;SI;SI;SI
159187;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
159188;UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE;DERECHO;SI;SI;SI
159189;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;INGENIERIA MECANICA Y ELECTRICA;SI;SI;SI
159142;UNIVERSIDAD NACIONAL DE LA PLATA (LA PLATA - BUENOS AIRES - ARGENTINA);INGENIERIA MECANICA;SI;;SI
159142;UNIVERSIDAD NACIONAL DE LA PLATA  (LA PLATA - BUENOS AIRES - ARGENTINA);INGENIERÍA MECÁNICA Y ELECTRICISTA;SI;;SI
159143;UNIVERSIDAD PARTICULAR GARCILASO DE LA VEGA;ECONOMÍA;SI;SI;SI
159145;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;CONTABILIDAD;SI;SI;SI
159146;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;;NO;NO;NO
158760;UNIVERSIDAD DE PIURA;CIENCIAS DE LA INFORMACION;SI;SI;SI
158761;UNIVERSIDAD CATOLICA SANTO TORIBIO DE MOGROVEJO;COMUNICACION;SI;SI;SI
158763;UNIVERSIDAD NACIONAL FEDERICO VILLARREAL;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
158704;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;EDUCACIÓN;SI;SI;SI
158704;UNIVERSIDAD SEÑOR DE SIPAN;DERECHO;SI;SI;SI
158705;PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ;ESTUDIOS GENERALES CIENCIAS DE INGENIERÍA INDUSTRIAL;NO;NO;NO
158705;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;INGENIERÍA DE SISTEMAS;NO;NO;NO
158706;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;CONTABILIDAD;SI;SI;SI
158706;UNIVERSIDAD CESAR VALLEJO;EDUCACIÓN;;;
158708;UNIVERSIDAD DE CHICLAYO;ARQUITECTURA;SI;SI;SI
158677;UNIVERSIDAD PARTICULAR DE CHICLAYO;DERECHO;SI;SI;SI
158678;UNIVERSIDAD DE SAN MARTIN DE PORRES;DERECHO;SI;SI;NO
158679;UNIVERSIDAD NACIONAL DE TRUJILLO;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
158680;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;MEDICO CIRUJANO;SI;SI;SI
158681;UNIVERSIDAD CATOLICA SANTO TORIBIO DE MOGROVEJO;DERECHO;NO;NO;NO
159826;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;AGRONOMIA;SI;NO;NO
159830;UNIVERSIDAD TECNOLOGICA DEL PERU;CONTABILIDAD;NO;NO;NO
160961;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;DERECHO Y CIENCIAS POLITICAS;SI;;SI
160962;FEDERAL RURAL DE RIO DE JANEIRO BRASIL;INGENIERO AGRONOMO;SI;;SI
160963;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;CIENCIAS DE LA COMUNICACIÓN;NO;;
160964;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;CIENCIAS DE LA COMUNICACION;SI;;SI
159391;UNIVERSIDAD LOS ÁNGELES DE CHIMBOTE FILIAL CHICLAYO;DERECHO;NO;NO;NO
159393;UNIVERSIDAD SAN MARTIN DE PORRES;ABOGADO;SI;SI;SI
159394;INCA GARCILASO DE LA VEGA;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
160906;UNIVERSIDAD DE CHICLAYO;DERECHO;SI;SI;SI
160908;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;DERECHO;SI;SI;SI
160909;UNIVERSIDAD DE CHICLAYO;DERECHO;SI;NO;NO
159106;SAN MARTIN DE PORRES;DERECHO Y CIENCIAS POLITICAS;SI;;SI
159107;UNIVERSIDAD MAYOR DE SAN MARCOS;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
159108;UNE LA CANTUTA;CIENCIAS SOCIALES Y HUMANIDADES;NO;NO;NO
159110;PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU;DERECHO;SI;SI;SI
159111;INCA GARCILAZO DE LA VEGA;ADMINISTRACION DE EMPRESAS;SI;SI;SI
159112;PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU;DERECHO;SI;;
159113;UNIVERSIDAD SAN MARTIN DE PORRES;DERECHO;SI;SI;SI
159114;UNIVERSIDAD SAN MARTIN DE PORRES;DERECHO;SI;SI;SI
159115;INCA GARCILAZO DE LA VEGA;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
159116;INCA GARCILAZO DE LA VEGA;ECONOMIA;SI;SI;SI
159117;SAN MARTIN DE PORRES;DERECHO;SI;SI;SI
159118;SAN IGNACIO DE LOYOLA;ADMINISTRACION DE EMPRESA;SI;SI;NO
159120;SAN MARTIN DE PORRES;ADMINISTRACION DE NEGOCIOS INTERNACIONALES;SI;NO;NO
159123;PERUANA DE LOS ANDES;DERECHO;SI;SI;
159124;PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU;CONTABILIDAD;SI;SI;NO
159125;INCA GARCILAZO DE LA VEGA;ADMINISTRACION DE EMPRESA;SI;SI;NO
159126;EOFAP;ADMINISTRACION GENERAL;NO;NO;NO
159126;UNIVERSIDAD DE LIMA;CIENCIAS ADMINISTRATIVAS;NO;NO;NO
159127;ENRIQUE GUZMAN Y VALLE;LICENCIADO EN EDUCACION;SI;SI;SI
159127;ENRIQUE GUZMAN Y VALLE;ADMINISTRACION DE EMPRESAS;SI;SI;NO
159128;UNIVERSIDAD DE LIMA;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
159129;UNIVERSIDAD NACIONAL DE INGENIERIA;INGENIERIA ELECTRONICA;SI;SI;SI
159131;UNIVERSIDAD TECNOLOGICA DEL PERU;CONTABILIDAD FINANCIERA;NO;;
159132;TELESUP;INGIENERIA DE SISTEMA E INFORMATICA;SI;SI;
159133;UNIVERSIDAD NACIONAL DE PIURA;INGENIERIA PESQUERA;SI;SI;NO
159134;SAN IGNACIO DE LOYOLA;DERECHO;SI;SI;SI
159135;UNIVERSIDAD PARTICULAR SAN MARTIN DE PORRES;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
159136;UNIVERSIDAD JAIME BAUSATE Y MEZA;PERIODISMO;NO;NO;NO
159137;INCA GARCILASO DE LA VEGA;ESTOMATOLOGIA;SI;SI;SI
159138;SAN MARTIN DE PORRES;DERECHO Y CIENCIAS POLITICAS;;SI;SI
159139;UNIVERSIDAD TECNOLOGICA DEL PERU;INGENIERIA MECATRONICA;SI;SI;NO
159140;UNIVERSIDAD SAN IGNACIO DE LOYOLA;INTERNATIONAL BUSINESS;SI;SI;NO
159141;PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU;DERECHO;SI;SI;SI
157991;UNIVERSIDAD INCA GARCILAZO DE LA VEGA;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
157992;PONTIFICA UNIVERSIDAD CATOLICA DEL PERU;DERECHO Y CIENCIAS POLITICAS;NO;;
157993;UNIVERSIDAD DEL PACIFICO;ECONOMIA;SI;SI;SI
157995;UNIVERSIDAD DE LIMA;DERECHO;SI;SI;SI
157996;UNIVERSIDAD SAN IGNACIO DE LOYOLA;CONTABILIDAD;SI;SI;
157997;UNIVERSIDAD FEDERICO VILLARREAL;MEDICINA;SI;SI;SI
157997;UNIVERSIDAD NACIONAL SAN MARCOS;GERIATRÍA;SI;SI;SI
157998;INCA GARCILASO DE LA VEGA;LICENCIADO EN EDUCACIÓN SECUNDARIA;SI;SI;SI
158000;INCA GARCILAZO DE LA VEGA;DERECHO Y CIENCIAS POLITICAS;SI;SI;
158001;UNIVERSIDAD INCA  GARCILAZO DE LA VEGA;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
158001;UNIVERSIDAD DE HUÁNUCO;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
158002;UNIVERSIDAD NACIONAL FEDERICO VILLARREAL;PSICOLOGÍA;SI;SI;SI
158003;UNIVERSIDAD INCA GARCILASO DE LA VEGA;DERECHO Y CIENCIAS POLÍTICOS;NO;NO;NO
158004;UNIVERSIDAD SAN IGNACIO DE LOYOLA;ADMINISTRACIÓN DE EMPRESAS;SI;NO;
158004;UNIVERSIDAD SAN MARTIN NDE PORRES;ADMINISTRACIÓN DE EMPRESAS;NO;NO;NO
158005;SAN MARTIN DE PORRES;DERECHO;SI;SI;SI
158006;INCA GARCILASO DE LA VEGA;CONTABILILDAD;SI;SI;SI
158006;UNIVERSIDAD PARTICULAR DE CHICLAYO;CONTADOR PUBLICO;SI;SI;SI
158008;UNIVERSIDAD PERUANA DE LOS ANDES;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
158008;UNIVERSIDAD INCA GARCILASO DE LA VEGA;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
158009;UNIVERSIDAD SAN PEDRO DE CHIMBOTE;EDUCACION;SI;SI;SI
158009;ESCUELA MILITAR DE CHORRILLOS;BACHILLER EN CIENCIAS MILITARES;SI;SI;SI
158010;UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS;DERECHO;SI;SI;SI
158011;UNIVERSIDAD SAN MARTIN DE PORRES;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
158012;UNIVERSIDAD SAN MARTIN DE PORRES;DERECHO Y CIENCIA POLITICA;SI;SI;SI
158014;UNIVERSIDAD DE LIMA;DERECHO;SI;SI;SI
158015;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;ENFERMERIA;SI;SI;SI
158015;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;SEGUNDA ESPECIALIDAD NO ESCOLARIZADA EN ENFERMERÍA DOCENCIA EN ENFERMERÍA;SI;;SI
158016;UNIVERSIDAD FEDERICO VILLAREAL;INGENIERIA CIVIL;SI;SI;SI
158017;UNIVERSIDAD SEÑOR DE SIPAN;DERECHO;SI;SI;SI
158018;INCA GARCILASO DE LA VEGA;EDUCACION;SI;SI;SI
158019;UNIDA - PARAGUAY;ADMINISTRACION DE NEGOCIOS INTERNACIONALES;SI;SI;SI
158020;UNIVERSIDAD DE LIMA;COMUNICACION;SI;SI;NO
158020;UNIVERSIDAD DE LIMA;COMUNICACION;SI;SI;NO
158021;SAN MARTIN DE PORRES;CIENCIAS DE LA COMUNICACION;SI;SI;SI
158023;UNIVERSIDAD PERUANA UNION;ENFERMERIA;SI;SI;NO
158023;UNIVERSIDAD NACIONAL DEL CALLAO;ECONOMIA;SI;SI;SI
158024;INCA GARCILASO DE LA VEGA;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
158025;UNIVERSIDAD SNA IGNACIO DE LOYOLA;ADMINISTRACION;SI;SI;SI
158026;UNIVERSIDAD PARTICULAR SAN MARTIN DE PORRES;OBSTETRICIA;SI;SI;SI
161515;UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
161516;UNIVERSIDAD NACIONAL DEL CALLAO;CONTABILIDAD;SI;SI;SI
161516;UNIVERSIDAD GARCILAZO DE LA VEGA;DERECHO;SI;SI;SI
161517;PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU;DERECHO;SI;SI;SI
161518;UNIVERSIDAD NACIONAL FEDERICO VILLAREAL;MEDICINA HUMANA;SI;SI;SI
161519;TELESUP;CONTABILIDAD;SI;SI;SI
161523;UNIVERSIDAD CESAR VALLEJO;CONTABILIDAD;SI;SI;SI
161526;UNIVERSIDAD PARTICULAR SAN MARTIN DE PORRES;ADMINISTRACIÓN;NO;;
161527;UNIVERSIDAD SAN MARTIN DE PORRES;ODONTOLOGIA;SI;SI;SI
161528;UNIVERSIDAD NACIONAL FEDERICO VILLAREAL;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
161529;UNIVERSIDAD PRIVADA ALAS PERUANAS;ADMINISTRACION DE EMPRESAS;SI;SI;SI
161531;INCA GARCILASO DE LA VEGA;CIENCIAS ADMINISTRATIVAS;SI;SI;SI
161532;UNIVERSIDAD NACIONAL DEL CALLAO;INGENIERIA MECANICA;SI;SI;SI
161533;UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS;TECNOLOGIA MEDICA;SI;SI;SI
161534;INCA GARCILASO DE LA VEGA;TURISMO Y HOTELERIA;NO;NO;NO
161535;PONTIFICIA UNIVERSIDAD URBANIANA DE ROMA;TEOLOGIA;SI;SI;SI
161537;ENRIQUE GUZMAN Y VALLE LA CANTUTA;LICENCIADA EN EDUCACION;SI;SI;SI
161538;UNIVERSIDAD INCA GARCILASO DE LA VEGA;INGENIERIA DE SISTEMAS;NO;NO;NO
161538;UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS;QUIMICA;NO;NO;NO
161543;UNIVERSIDAD PRIVADA SAN MARTIN DE PORRES;DERECHO;SI;SI;SI
