ID_CANDIDATO;ORGANIZACION_POLITICA;ANIO;FECHA_RENUNCIA
160660;PARTIDO POLÍTICO PERU LIBRE;2017;/Date(-62135578800000)/
160661;PARTIDO POLÍTICO TODOS POR EL PERU;2018;/Date(-62135578800000)/
158198;ALIANZA ELECTORAL FUERZA POPULAR;2017;/Date(-62135578800000)/
158198;MOVIMIENTO REGIONAL O DEPARTAMENTAL JUNIN RENACE;2019;/Date(-62135578800000)/
158201;ALIANZA ELECTORAL ALIANZA PARA EL PROGRESO DEL PERU;2018;/Date(-62135578800000)/
159627;FUERZA NACIONAL;2010;/Date(-62135578800000)/
159628;PARTIDO POLÍTICO SOLIDARIDAD NACIONAL;2019;/Date(-62135578800000)/
159628;PARTIDO POLÍTICO ACCION POPULAR;2014;/Date(-62135578800000)/
160994;MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO POLITICO REGIONAL PERU LIBRE;2016;/Date(-62135578800000)/
160686;PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO;2017;/Date(-62135578800000)/
160686;PARTIDO POLÍTICO TODOS POR EL PERU;2019;/Date(-62135578800000)/
160687;PARTIDO POLÍTICO FRENTE POPULAR AGRICOLA FIA DEL PERU;2018;/Date(-62135578800000)/
159361;PARTIDO POLÍTICO TODOS POR EL PERU;2017;/Date(-62135578800000)/
159643;PARTIDO POLÍTICO ACCION POPULAR;2019;/Date(-62135578800000)/
159527;MOVIMIENTO REGIONAL O DEPARTAMENTAL JUNIN SOSTENIBLE CON SU GENTE;2018;/Date(-62135578800000)/
161306;MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO REGIONAL PARA EL DESARROLLO CON SEGURIDAD Y HONRADEZ;2017;/Date(-62135578800000)/
157889;PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO;2019;/Date(-62135578800000)/
160941;PARTIDO POLÍTICO PERU NACION;2019;/Date(-62135578800000)/
160946;PARTIDO POLÍTICO UNION POR EL PERU;2010;/Date(-62135578800000)/
158036;PARTIDO POLÍTICO SOLIDARIDAD NACIONAL;2011;/Date(-62135578800000)/
158039;PARTIDO POLÍTICO PARTIDO APRISTA PERUANO;2014;/Date(-62135578800000)/
158563;PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO;2014;/Date(-62135578800000)/
158563;PARTIDO POLÍTICO PARTIDO APRISTA PERUANO;2010;/Date(-62135578800000)/
159175;PARTIDO POLÍTICO PARTIDO APRISTA PERUANO;2015;/Date(-62135578800000)/
160504;PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO;2017;/Date(-62135578800000)/
160506;PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO;2019;/Date(-62135578800000)/
160506;PARTIDO POLÍTICO FUERZA DEMOCRATICA;2007;/Date(-62135578800000)/
158315;PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO;2014;/Date(-62135578800000)/
158316;PARTIDO POLÍTICO PARTIDO APRISTA PERUANO;2017;/Date(-62135578800000)/
158317;PARTIDO POLÍTICO PARTIDO APRISTA PERUANO;2014;/Date(-62135578800000)/
158320;MOVIMIENTO REGIONAL O DEPARTAMENTAL FORTALEZA LIBERTEÑA;2018;/Date(-62135578800000)/
161453;PARTIDO POLÍTICO PARTIDO APRISTA PERUANO;2013;/Date(-62135578800000)/
161453;PARTIDO POLÍTICO PARTIDO APRISTA PERUANO;2013;/Date(-62135578800000)/
159635;PARTIDO POLÍTICO RESTAURACION NACIONAL;2016;/Date(-62135578800000)/
159765;PARTIDO POLÍTICO SOMOS PERÚ;2019;/Date(-62135578800000)/
161762;PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO;2019;/Date(-62135578800000)/
161763;MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO REGIONAL PARA EL DESARROLLO CON SEGURIDAD Y HONRADEZ;2019;/Date(-62135578800000)/
161773;PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO;2019;/Date(-62135578800000)/
161775;PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC;2018;/Date(-62135578800000)/
158106;PARTIDO POLÍTICO PARTIDO APRISTA PERUANO;2013;/Date(-62135578800000)/
158976;PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO;2017;/Date(-62135578800000)/
158977;PARTIDO POLÍTICO AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL;2007;/Date(-62135578800000)/
158977;PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO;2010;/Date(-62135578800000)/
161713;MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO REGIONAL PARA EL DESARROLLO CON SEGURIDAD Y HONRADEZ;2017;/Date(-62135578800000)/
161719;MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO REGIONAL PARA EL DESARROLLO CON SEGURIDAD Y HONRADEZ;2018;/Date(-62135578800000)/
159711;PARTIDO POLÍTICO PERU POSIBLE;2017;/Date(-62135578800000)/
159716;PARTIDO POLÍTICO JUNTOS POR EL PERU;2019;/Date(-62135578800000)/
158405;PARTIDO POLÍTICO PARTIDO APRISTA PERUANO;2011;/Date(-62135578800000)/
158409;PARTIDO POLÍTICO RESTAURACION NACIONAL;2018;/Date(-62135578800000)/
157906;ALIANZA ELECTORAL IZQUIERDA UNIDA;1990;/Date(-62135578800000)/
159079;PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU;2019;/Date(-62135578800000)/
159080;PARTIDO POLÍTICO PARTIDO APRISTA PERUANO;2004;/Date(-62135578800000)/
158117;PARTIDO POLÍTICO PODEMOS POR EL PROGRESO DEL PERU;2018;/Date(-62135578800000)/
161574;PARTIDO POLÍTICO ACCION POPULAR;2017;/Date(-62135578800000)/
158254;PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO;2012;/Date(-62135578800000)/
158255;PARTIDO POLÍTICO PARTIDO APRISTA PERUANO;2015;/Date(-62135578800000)/
158256;MOVIMIENTO REGIONAL O DEPARTAMENTAL PRIMERO LAMBAYEQUE;2019;/Date(-62135578800000)/
158257;PARTIDO POLÍTICO PARTIDO APRISTA PERUANO;2005;/Date(-62135578800000)/
160103;PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO;2016;/Date(-62135578800000)/
159145;PARTIDO POLÍTICO PERU POSIBLE;2006;/Date(-62135578800000)/
158763;PARTIDO POLÍTICO PARTIDO APRISTA PERUANO;2009;/Date(-62135578800000)/
