ID_CANDIDATO;UNIVERSIDAD;CARRERA;CONCLUIDO;BACHILLER;TITULO
160657;UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ;DERECHO;SI;SI;NO
161070;UNIVERSIDAD NACIONAL DEL ALTIPLANO;INGENIERA ECONÓMICA;SI;SI;SI
161070;UNIVERSIDAD JOSE CARLOS MARIATEGUI;DERECHO;NO;;
161071;UNIVERSIDAD NACIONAL DEL ALTIPLANO;TURISMO;SI;SI;SI
161072;UNIVERSIDAD NACIONAL DEL ANTIPLANO;CS FISICO E INFORMATICO;SI;NO;NO
161072;UNIVERSIDAD NACIONAL DEL ALTIPLANO;EDUCACIÓN;SI;SI;NO
159193;UNIVERSIDAD PRIVADA SAN CARLOS;CONTABILIDAD Y FINANZAS;SI;NO;
159194;UNIVERSIDAD NACIONAL SAN AGUSTÍN DE AREQUIPA;DERECHO;SI;SI;SI
159195;UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ;ADMINISTRACION Y MARKETING;SI;SI;
160576;UANCV - JULIACA;DERECHO;SI;SI;SI
160576;UANCV - JULIACA;CIENCIAS DE LA EDUCACIÓN;SI;SI;NO
160577;ESCUELA DE PERIODISMO JAIME BAUSATE Y MEZA;PERIODISMO;SI;SI;SI
160577;UNIVERSIDAD NACIONAL DE JULIACA;INGENIERIA EN ENERGIAS RENOVABLES;SI;SI;NO
161989;UNIVERSIDAD NACIONAL DEL ALTIPLANO;EDUCACIÓN  PRIMARIA;SI;SI;SI
161990;UNIVERSIDAD NACIONAL DEL ALTIPLANO - PUNO;DERECHO;SI;SI;SI
161990;UNIVERSIDAD NACIONAL DEL ALTIPLANO - PUNO;CIENCIAS DE LA COMUNICACION SOCIAL;SI;SI;NO
161993;UNIVERSIDAD NACIONAL DEL ALTIPLANO;NUTRICIÓN HUMANA;SI;SI;NO
161882;UNIVERSIDAD NACIONAL DEL ALTIPLANO;INGENIERIA ELECTRONICA;SI;SI;NO
161883;UNIVERSIDAD NACIONAL DEL ALTIPLANO;DERECHO;SI;SI;SI
161883;UNIVERSIDAD NACIONAL DEL ALTIPLANO;CONTABILIDAD;SI;NO;NO
161884;UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ;DERECHO;SI;SI;NO
161885;UNIVERSIDAD PRIVADA SAN CARLOS;INGENIERIA AMBIENTAL;SI;SI;NO
161886;UNIVERSIDAD ALAS PERUANAS;ADMINISTRACION Y NEGOCIOS INTERNACIONALES;NO;NO;NO
160332;UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ;DERECHO;SI;SI;SI
160333;UNIVERSIDAD ANDINA NESTOR CACERES VELAQUEZ;DERECHO;SI;SI;SI
160334;UNIVERSIDAD NACIONAL DEL ALTIPLANO - UNA;INGENERIA MECANICA ELECTRICA;SI;SI;NO
160336;UNIVERSIDAD SAN ANTONIO ABAD DEL CUSCO;DERECHO;SI;SI;SI
160316;UNIVERSIDAD JOSÉ CARLOS MARIÁTEGUI;DERECHO;SI;SI;NO
160317;UNIVERSIDAD NACIONAL DE SAN AGUSTIN - AREQUIPA;MEDICO CIRUJANO;SI;SI;SI
160318;UNIVERSIDAD NACIONAL DEL ALTIPLANO;INGENIERIA CIVIL;SI;SI;SI
160319;UNIVERSIDAD NACIONAL DEL ALTIPLANO - PUNO;MEDICINA HUMANA;SI;SI;SI
160320;UNIVERSIDAD NACIONAL DEL ALTIPLANO - PUNO;ARQUITECTURA Y URBANISMO;SI;SI;NO
160320;UNIVERSIDAD NACIONAL DEL ALTIPLANO - PUNO;ARQUITECTURA Y URBANISMO;SI;SI;NO
159445;UNIVERSIDAD ANDINA NESTOR CACERES  VELASQUEZ;ADMINISTRACION Y MARKETING;SI;SI;NO
159446;UNIVERSIDAD NACIONAL DEL ALTIPLANO;ANTROPOLOGIA;SI;SI;SI
159448;ANDINA NESTOR CACERES VELASQUEZ;CONTABILIDAD;NO;NO;NO
160642;UNIVERSIDAD NACIONAL DEL ALTIPLANO;;SI;SI;SI
160643;UNIVERSIDAD NACIONAL DEL ALTIPLANO PUNO;DERECHO (ABOGADO);SI;SI;SI
160644;UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ;CARRERA ACADÉMICA PROFESIONAL DE OBSTETRICIA;SI;SI;SI
160645;UNIVERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUSCO;ANTROPOLOGÍA;SI;SI;SI
160646;UNIVERSIDAD NACIONAL DEL ALTIPLANO;CIENCIAS DE LA COMUNICACIÓN SOCIAL;SI;SI;SI
160289;UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ;INGENIERIA MECANICA ELECTRICA;;SI;SI
158838;UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ;DERECHO;SI;SI;SI
158838;UNIVERSIDAD PERUANA UNION;LINGUISTICA Y LITERATURA;NO;NO;NO
158840;UNIVERSIDAD NACIONAL DE JULIACA;GESTIÓN PUBLICA Y DESARROLLO SOCIAL;SI;SI;NO
158840;UNIVERSIDAD PRIVADA SAN CARLOS;DERECHO;NO;NO;NO
158841;UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ;OBSTETRICIA;SI;SI;SI
158842;UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ;EDUCACION SECUNDARIA ESPECIALIDAD BIOQUIMICA;SI;SI;SI
158842;UNIVERSIDAD SAN PEDRO;LICENCIADO EN EDUCACION ESPECIALIDAD EDUCACION PARA EL TRABAJO;SI;;SI
158428;UNIVERSIDAD NACIONAL DEL ALTIPLANO;SOCIOLOGIA;SI;SI;SI
158431;UNIVERSIDAD ANDINA DEL CUSCO;CIRUJANO DENTISTA;SI;SI;SI
158969;UNIVERSIDAD JOSE CARLOS MARIATEGUI MOQUEGUA;DERECHO;SI;SI;SI
158969;UNIVERSIDAD CATÓLICA LOS ÁNGELES DE CHIMBOTE;EDUCACIÓN PRIMARIA;SI;SI;SI
158971;UNIVERSIDAD NACIONAL SAN ANTONIO DE ABAD DEL CUSCO;INGENIERIA CIVIL;SI;SI;SI
158972;UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ;DERECHO;NO;NO;NO
158973;UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ;DERECHO;SI;SI;SI
159968;UNIVERSIDAD ALAS PERUANA;DERECHO CIENCIAS POLITICAS;SI;NO;NO
159969;UNIVERSIDAD NACIONAL DEL ALTIPLANO;AGRONOMIA;SI;SI;NO
159970;UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ;INGENIERO DE SISTEMAS;SI;SI;SI
160210;UNIVERSIDAD NACIONAL DEL ALTIPLANO;INGENIERIA AGROINDUSTRIAL;SI;SI;NO
160212;UNIVERSIDAD NACIONAL DEL ALTIPLANO;INGENIERIA DE MINAS;SI;SI;NO
160212;UNIVERSIDAD NACIONAL DEL ALTIPLANO;INGENIERIA GEOLOGICA;SI;NO;NO
160213;UNIVERSIDAD ANDINA NESTOR CACERES VELAZQUEZ;ADMINISTRACION EN TURISMO Y HOTELERIA;NO;;
160156;UNIVERSIDAD NACIONAL DEL ALTIPLANO;ENFERMERÍA;SI;NO;NO
160157;UNIVERSIDAD ANDINA NÉSTOR CÁCERES VELÁSQUEZ;ADMINISTRACIÓN Y MARKETING;NO;NO;NO
160158;UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS;FARMACIA Y BIOQUÍMICA;SI;SI;SI
160159;UNIVERSIDAD NACIONAL DEL ALTIPLANO;ESCUELA PROFESIONAL DE CIENCIAS BIOLÓGICAS;SI;SI;SI
160159;UNIVERSIDAD PRIVADA DE TRUJILLO;DERECHO;NO;NO;NO
158886;UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ;CIENCIAS CONTABLES;NO;NO;NO
158887;UNA PUNO;MEDICINA VETERINARIA Y ZOOTECNIA;SI;SI;SI
158888;UNIVERSIDAD PRIVADA SAN CARLOS;CONTABILIDAD Y FINANZAS;NO;;
158889;UNIVERSIDAD NESTOR CACERES VELASQUEZ;ADMINISTRACION Y MARKETING;SI;SI;NO
161149;UNIVERSIDAD NACIONAL FEDERICO VILLAREAL;ARQUITECTURA Y URBANISMO;NO;NO;NO
161150;SAN MARTIN DE PORRES;CIENCIAS DE LA COMUNICACION;SI;;SI
161151;UNIVERSIDAD NACIONAL  MAYOR DE SAN MARCOS;LICENCIADA EN EDUCACION INICIAL;SI;SI;SI
157937;UNIVERSIDAD CATOLICA SANTA MARIA;DERECHO;SI;SI;SI
157937;UNIVERSIDAD CATOLICA SANTA MARIA;CIENCIAS DE LA COMUNICACION SOCIAL;SI;NO;NO
157938;INCA GARCILASO DE LA VEGA;DERECHO Y CIENCIA POLITICA;NO;NO;NO
157939;UNIVERSIDAD SAN MARTIN DE PORRES;;SI;SI;SI
159354;UNIVERSIDAD NACIONAL HERMILIO VALDIZÁN;SOCIOLOGIA;NO;NO;NO
159355;UNIVERSIDAD PRIVADA ANTENOR ORREGO;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
161277;UNIVERSIDAD JAIME BAUZATE Y MEZA;PERIODISMO;SI;NO;NO
161280;UNIVERSIDAD ALAS PERUANAS;EDUCACION INICIAL;SI;NO;NO
158583;UNIVERSIDAD NACIONAL DE SAN MARTIN;CONTABILIDAD;SI;SI;
160584;UNIVERSIDAD  PARTICULAR DE CHICLAYO;DERECHO;SI;SI;SI
160585;SAN MARTIN DE PORRES;DERECHO;SI;SI;SI
160586;UNIVERSIDAD NACIONAL DE SAN MARTIN;INGENIERIA DE SISTEMAS E INFORMATICA;SI;NO;NO
158203;UNIVERSIDAD NACIONAL DE SAN MARTIN;OBSTETRA;SI;SI;SI
158204;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;DERECHO;SI;SI;SI
158205;UNIVERSIDAD CESAR VALLEJO;DERECHO;SI;SI;SI
161797;UNIVERSIDAD CESAR VALLEJO;DERECHO Y CIENCIA POLITICA;SI;SI;SI
158050;CESAR VALLEJO;ADMINISTRACION DE EMPRESAS;NO;NO;NO
159463;UNIVERSIDAD DE SAN MARTÍN DE PORRES;MEDICINA HUMANA;SI;SI;SI
159464;UNIVERSIDAD NACIONAL DE SAN MARTIN;ADMINISTRACIÓN DE TURISMO;SI;SI;SI
158996;UNIVERSIDAD NACIONAL AGRARIA LA MOLINA;CIENCIAS ZOOTECNIA;SI;SI;NO
158997;UNIVERSIDAD NACIONAL DE TRUJILLO;EDUCACIÓN;SI;SI;
159148;INCA GARCILASO DE LA VEGA;CONTABILIDAD;SI;SI;NO
159149;UNIVERSIDAD CIENTÍFICA DEL PERÚ;INGENIERA CIVIL;NO;NO;NO
159340;UNIVERSIDAD NACIONAL DE TRUJILLO;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
159341;UNIVERSIDAD ALAS PERUANAS;DERECHO Y CIENCIAS POLÍTICAS;NO;NO;NO
158943;UNIVERSIDAD ALAS PERUANAS;DERECHO;SI;SI;SI
160764;UNIVERSIDAD NACIONAL DE SAN MARTIN;INGENIERIA DE SISTEMAS E INFORMATICA;NO;NO;NO
161558;UNIVERSIDAD NACIONAL DE SAN MARTIN;CONTABILIDAD;SI;SI;SI
158122;UNIVERSIDAD NACIONAL AGRARIA DE LA SELVA;INFORMÁTICA Y SISTEMAS;SI;SI;SI
160161;UNIVERSIDAD NACIONAL DE SAN MARTIN;INGENIERIA AGRONOMO;SI;SI;SI
160163;UNIVERSAIDAD CESAR VALLEJOS;DERECHO;NO;;
160164;UNIVERSIDAD NACIONAL AGRARIA DE LA SELVA;CONTADOR PUBLICO;SI;SI;SI
161370;UNIVERSIDAD PRIVADA DE TACNA;DERECHO;SI;SI;SI
161370;UNIVERSIDAD PRIVADA DE TACNA;INGENIERIA COMERCIAL;NO;;
161371;UNIVERSIDAD CATOLICA DE SANTA MARIA;CONTABILIDAD;SI;SI;SI
161371;UNIVERSIDAD NACIONAL DE SAN AGUSTIN;DERECHO;NO;NO;NO
161372;UNIVERSIDAD NACIONAL JORGE BASADRE GROHMAN;CIENCIAS DE LA EDUCACIÓN ESPECIALIDAD CIENCIAS SOCIALES;SI;SI;SI
157941;UNIVERSIDAD ALAS PERUANAS;DERECHOS Y CIENCIAS POLITICAS;SI;NO;NO
157942;UNIVERSIDAD PRIVADA DE TACNA;INGENIERIA CIVIL;SI;SI;SI
160236;UNIVERSIDAD PRIVADA DE TACNA;DERECHO;SI;SI;SI
160237;UNIVERSIDAD NACIONAL JORGE BASADRE GRHOMAN;CIENCIAS DE LA COMUNICACION;NO;;
160238;UNIVERSIDAD PRIVADA DE TACNA;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
159604;UNIVERSIDAD PRIVADA DE TACNA;DERECHO;SI;SI;NO
159604;UNIVERSIDAD ALAS PERUANAS;DERECHO;;;SI
159605;JOSE CARLOS MARIATEGUI;DERECHO;SI;SI;SI
159606;JOSE CARLOS MARIATEGUI;EDUCACION;SI;SI;NO
159606;JOSE CARLOS MARIATEGUI;CONTABILIDAD;SI;NO;NO
159811;UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
159812;UNIVERSIDAD NACIONAL DEL ALTIPLANO;ENFERMERÍA;SI;SI;SI
159813;UNIVERSIDAD JOSÉ CARLOS MARIÁTEGUI;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
160588;JORGE BASADRE GROHMANN;INGENIERÍA EN INDUSTRIAS ALIMENTARIAS;SI;SI;NO
160590;UNIVERSIDAD INCA GARCILASO DE LA VEGA;ADMINISTRACIÓN DE EMPRESAS;NO;NO;NO
158621;UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN;CIENCIAS DE LA COMUNICACIÓN;SI;SI;NO
158622;ESCUELA SUPERIOR DE FORMACIÓN ARTÍSTICA PÚBLICA FRANCISCO LASO;EDUCACIÓN ARTÍSTICA;NO;NO;NO
158623;UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN;CIENCIAS CONTABLES Y FINANCIERAS;SI;SI;SI
161588;UNIVERSIDAD NACIONAL JORGE BASADRE GROHOMAN;CIENCIAS CONTABLES Y FINANCIERAS;SI;SI;NO
161589;UNIVERSIDAD PRIVADA CATÓLICA DE CHIMBOTE;DERECHO;SI;SI;NO
161590;UNIVERSIDAD CATÓLICA LOS ANGELES DE CHIMBOTE;DERECHO;SI;SI;NO
160303;UNIVERSIDAD PRIVADA DE TACNA;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
160304;UNIVERSIDAD PRIVADA DE TACNA;DERECHO Y CIENCIA POLITICA;SI;NO;NO
160305;UNIVERSIDAD CATÓLICA SANTA MARÍA DE AREQUIPA;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
161373;UNIVERSIDAD CATOLICA ANGELES DE CHIMBOTE;CIENCIAS CONTABLES Y FINANCIERAS;SI;SI;SI
161373;UNIVERSIDAD PRIVADA DE TACNA;CIENCIAS CONTABLES FINANCIERAS;NO;NO;NO
161374;UNIVERSIDAD PRIVADA DE TACNA;INGIENERIA COMERCIAL;SI;SI;SI
161375;UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN;INGIENERIA AGRONOMA;SI;NO;SI
160082;UNIVERSIDAD PRIVADA DE TACNA;DERECHO Y CIENCIAS POLITICAS;;SI;SI
160083;UNIVERSIDAD NACIONAL SAN AGUSTIN;ARQUITECTURA Y URBANISMO;SI;SI;NO
160083;UNIVERSIDAD CESAR VALLEJO;ARQUITECTURA;;;SI
159374;UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN;20147796634;SI;SI;SI
159375;UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN;INGENIERIA DE MINAS;SI;SI;SI
159376;UNIVERSIDAD JOSE CARLOS MARIATEGUI;DERECHO;NO;NO;NO
159435;UNIVERSIDAD PARTICULAR RICARDO PALMA;ARQUITECTURA;SI;SI;SI
159436;UNIVERSIDAD PRIVADA DE TACNA;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
159437;UNIVERSIDAD PRIVADA DE TACNA;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
159750;UNIVERSIDAD ALAS PERUANAS;DERECHO;SI;SI;SI
159750;UNIVERSIDAD NACIONAL DE SAN AGUSTIN DE AREQUIPA;BIOLOGIA;NO;;
159751;UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN;INGENIERIA METALURGICA;NO;;
159752;UNIVERSIDAD PRIVADA DE TACNA;INGENIERIA COMERCIAL;SI;NO;NO
158126;JOSE CARLOS MARIATEGUI;DERECHO;SI;SI;NO
158127;UNIVERSIDAD PRIVADA DE TACNA;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
161747;UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN;CONTABILIDAD;SI;SI;SI
161747;UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN;DERECHO;NO;NO;NO
161748;ESCUELA SUPERIOR DE FORMACIÓN ARTÍSTICA EDUARDO MEZA SARAVIA;ARTES PLÁSTICAS;SI;NO;
159879;UNIVERSIDAD NACIONAL DEL ALTIPLANO;CIENCIAS ESTADISTICAS E INFORMATICA;SI;SI;SI
159879;TELESUP;DERECHO CORPORATIVO;NO;;
159880;UNIVERSIDAD DE TARAPACA;INGENIERIA COMERCIAL;SI;NO;SI
159475;UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE;DERECHO Y CIENCIA POLITICA;SI;SI;NO
159476;UNIVERSIDAD PRIVADA DE TACNA;CIENCIAS JURIDICAS Y POLITICAS;SI;SI;SI
159477;JOSE CARLOS MARIATEGUI;DERECHO;NO;NO;NO
159876;UNIVERSIDAD PARTICULAR TACNA;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
159877;UNIVERSIDAD PRIVADA DE TACNA - TITULADO EN LA UNIVERSIDAD DE APURIMAC HOY UNIVERSIDAD TECNOLÓGICA DE LOS ANDES;DERECHO;SI;SI;SI
160639;UNIVERSIDAD NACIONAL DE TUMBES;AGRONOMIA;NO;NO;NO
160641;UNIVERSIDAD NACIONAL DE TUMBES;DERECHO Y CIENCIA POLITICA;SI;;SI
157943;UNIVERSIDAD NACIONAL AGRARIA LA MOLINA;INGENIERÍA AGRÍCOLA;SI;SI;SI
157944;UNIVERSIDAD CESAR VALLEJO;PSICOLOGIA;SI;SI;
157945;UNIVERSIDAD NACIONAL DE TUMBES;CONTABILIDAD;SI;SI;NO
159867;UNIVERSIDAD NACIONAL DEL CALLAO;INGENIERÍA DE ALIMENTOS;SI;SI;SI
159869;UNIVERSIDAD SAN MARTÍN DE PORRAS;ADMINISTRACIÓN DE EMPRESAS;NO;NO;NO
160926;UNIVERSIDAD LOS  ÁNGELES  DE  CHIMB;DERECHO Y CIENCIAS POLITICAS;NO;NO;NO
160927;UNIVERSIDAD CESAR VALLEJO;DERECHO;SI;SI;SI
160928;UNIVERSIDAD ALAS PERUANAS;INGENIERIA CIVIL;NO;NO;NO
161805;JAIME BAUSATE Y MEZA;PERIODISMO;SI;SI;SI
161806;UNIVERSIDAD SAN MARTIN DE PORRES;ECONOMIA;SI;SI;
161807;UNIVERSIDAD SAN MARTIN DE PORRES;DERECHO  Y CIENCIAS POLITICAS;SI;SI;SI
158590;UNIVERSIDAD NACIONAL DE TUMBES;INGENIERÍA PESQUERA;SI;SI;SI
160591;LOS ANGELES DE CHIMBOTE;CIENCIAS DE LA COMUNICACION;SI;SI;NO
160593;UNIVERSIDAD NACIONAL DANIEL ALCÍDES CARRIÓN;INGENIERIA DE METALURGIA;SI;SI;SI
159442;UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS;MEDICINA HUMANA;SI;SI;SI
161358;UNIVERSIDAD  NACIONAL DE TUMBES;AGRONOMIA;NO;;NO
161359;UNIVERSIDAD PRIVADA ANTENOR ORREGO TRUJILLO;MEDICINA HUMANA;SI;SI;SI
158711;UNIVERSIDAD NACIONAL DE TUMBES;DERECHO;SI;SI;SI
158711;SAN PEDRO;LICENCIADO EN EDUCACION;SI;SI;SI
160112;UNIVERSIDAD PRIVADA ANTENOR ORREGO;INGENIERÍA DE COMPUTACIÓN Y SISTEMAS;SI;SI;SI
160113;UNIVERSIDAD NACIONAL DE TUMBES;CIENCIAS ECONOMICAS - CONTABILIDAD;SI;SI;SI
160113;UNIVERSIDAD NACIONAL DE PIURA;CIENCIAS SOCIALES Y EDUCACION;SI;SI;NO
159450;UNIVERSIDAD NACIONAL DE PIURA;INGENIERO AGRONOMO;SI;SI;SI
160073;UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE FILIAL TUMBES;DERECHO;NO;NO;NO
159156;UNIVERSDAD PARTICULAR SAN MARTÍN DE PORRES;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
159158;UNIVERSIDAD NACIONAL "FEDERICO VILLARREAL";EDUCACIÓN;SI;SI;SI
159158;UNIVERSIDAD NACIONAL "FEDERICO VILLARREAL";EDUCACIÓN;SI;SI;SI
159158;UNIVERSIDAD NACIONAL "FEDERICO VILLARREAL";EDUCACIÓN;SI;SI;SI
159701;UNIVERSIDAD PRIVADA ANTENOR ORREGO (UPAO);ARQUITECTURA;SI;SI;SI
159702;UNIVERSIDAD NACIONAL DE PIURA;CIENCIAS SOCIALES Y EDUCACION;SI;SI;NO
159510;UNIVERSIDAD ALAS PERUANAS;GESTION EMPRESARIAL;SI;NO;NO
159510;UNIVERSIDAD ALAS PERUANAS;GESTION EMPRESARIAL;SI;NO;NO
158848;UNIVERSIDAD NACIONAL DE TRUJILLO;ADMINISTRACION;SI;SI;SI
161613;UNIVERSIDAD NACIONAL DE TUMBES;INGENERIA AGRARIA;SI;SI;SI
161185;PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ ( PUCP);DERECHO;NO;NO;NO
161187;CESAR VALLEJO;DERECHO;NO;;
161188;UNIVERSIDAD JOSÉ FAUSTINO SANCHEZ CARRION;EDUCACIÓN SECUNDARIA;SI;SI;
157866;UNIVERSIDAD NACIONAL FEDERICO VILLAREAL;CONTABILIDAD;SI;SI;SI
157867;INCA GARCILASO DE LA VEGA;LICENCIADO EN TRABAJO SOCIAL;SI;SI;SI
157868;UNIVERSIDAD DE SAN MARTÍN DE PORRES;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
157869;UNIVERSIDAD INCA GARCILASO DE LA VEGA;DERECHO Y CIENCIAS POLÍTICAS;NO;NO;NO
161506;UNIVERSIDAD CONTINENTAL;INGENIERIA EMPRESARIAL;NO;NO;NO
161506;UNIVERSIDAD INCA GARCILAZO DE LA VEGA;INGENIERIA ADMINISTRATIVA;NO;NO;NO
161507;UNIVERSIDAD NACIONAL DEL CALLAO;CONTABILIDAD;SI;SI;NO
161507;UNIVERSIDAD NACIONAL DEL CALLAO;ADMINISTRACION DE EMPRESAS;SI;NO;
160416;UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS;ADMINISTRACION Y MARKETING;NO;NO;NO
158856;UNIVERSIDAD NACIONAL DEL CALLAO;INGENIERIA INDUSTRIAL;SI;SI;SI
158857;UNIVERSIDAD TECNOLOGICA DEL PERU;ADMINISTRACIÓN DE EMPRESAS;SI;SI;NO
158466;UNIVERSIDAD CESAR VALLEJO;EDUCACION INICIAL;SI;SI;SI
160474;UNIVERSIDAD PRIVADA TELESUP;ADMINISTRACION FINANZAS Y NEGOCIOS GLOBALES;NO;NO;NO
160476;UNIVERSIDAD MAYOR DE SAN MARCOS;DERECHO;SI;SI;SI
160477;UNIVERSIDAD NACIONAL FEDERICO VILLARREAL;EDUCACION SECUNDARIA;SI;SI;SI
158206;UNIVERSIDAD SEÑOR DE SIPAN;;SI;SI;NO
158207;UNIVERSIDAD ALAS PERUANAS;ODONTOLOGIA;SI;SI;SI
158208;UNIVERSIDAD MAYOR DE SAN  MARCOS;CIENCIAS BIOLOGICAS;SI;SI;SI
161705;PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ;;SI;SI;SI
161708;UNIVERSIDAD PRIVADA LOS ANDES;CONTABILIDAD FINANCIERA;NO;NO;NO
161708;INCA GARCILASO DE LA VEGA;DERECHO Y CIENCIAS POLITICAS;NO;NO;NO
158935;UNIVERSIDAD SAN MARTIN DE PORRES;DERECHO;SI;SI;SI
158935;UNIVERSIDAD RICARDO PALMA;CONTABILIDAD;SI;SI;SI
158936;UNIVERSIDAD DEL NORTE SANTO TOMAS DE AQUINO;CIENCIAS POLITICAS;SI;NO;NO
158937;UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS;ADMINISTRACION Y NEGOCIOS INTERNACIONALES;SI;SI;NO
158938;UNIVERSIDAD PRIVADA TELESUP;ADMINISTRACION DE NEGOCIOS;SI;SI;NO
159789;UNIVERSIDAD NACIONAL AGRARIA LA MOLINA;PESQUERÍA;SI;SI;NO
159790;INCA GARCILASO DE LA VEGA;CIENCIAS DE LA COMUNICACIÓN;SI;NO;NO
159791;NACIONAL MAYOR DE SAN MARCOS;FARMACIA Y BIOQUÍMICA;SI;SI;SI
159791;PERUANA DE CIENCIAS APLICADAS;INGENIERÍA INDUSTRIAL;SI;SI;SI
158919;INCA GARCILAZO DE LA VEGA;CONTABILIDAD Y CIENCIAS COORPORATIVAS;SI;SI;NO
161030;UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS;MEDICINA HUMANA;SI;SI;SI
161031;UNIVERSIDAD DE LOS ANDES;TECNOLOGÍA MEDICO OPTOMETRIA;SI;;
159211;UNIVERSIDAD NACIONAL DE INGENIERIA;INGENIERIA SANITARIA;SI;SI;SI
159212;UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS;DERECHO;SI;SI;SI
159212;UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS;CIENCIA POLITICA;NO;NO;NO
159213;UNIVERSIDAD PARTICULAR DE SAN MARTIN DE PORRES;DERECHO;SI;SI;SI
159214;PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU;GESTION Y ALTA DIRECCION;NO;NO;
158965;CATOLICA LOS ANGELES DE CHIMBOTE;ADMINISTRACION;SI;SI;SI
158966;INCA GARCILAZO DE LA VEGA;INGENIERÍA ADMINISTRATIVA;NO;NO;NO
158967;UNIVERSIDAD DE SAN MARTIN DE PORRES;EDUCACION INICIAL;SI;SI;NO
158911;ESCUELA SUPERIOR DE MEDICINA;MEDICINA;SI;SI;SI
158912;UNIVERSIDAD SAN MARTIN DE PORRES;CONTABILIAD;SI;NO;NO
158914;UNIVERSIDAD CESAR VALLEJO;INGENIERIA DE SISTEMAS;SI;SI;SI
161597;JOSE FAUSTINO SANCHEZ CARRION;INGENIERIA PESQUERA;NO;NO;NO
161597;UPSMP;EDUCACION;SI;SI;NO
161597;UNIVERSIDAD DE SAN MARTÍN DE PORRES;EDUCACIÓN;SI;SI;SI
157958;UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE;DERECHO;SI;SI;SI
157959;UNIVERSIDAD NACIONAL DE EDUCACION;LENGUA ESPAÑOLA Y LITERATURA;SI;SI;SI
158527;UNIVERSIDAD PARTICULAR SAN MARTÍN DE PORRES;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
158528;UNIVERSIDAD INCA GARCILAZO DE LA VEGA;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
158529;UNIVERSIDAD NACIONAL FEDERICO VILLARREAL;CIENCIAS DE LA COMUNICACION;SI;NO;NO
158132;UNIVERSIDAD DE SAN MARTIN DE PORRES;DERECHO Y CIENCIAS POLITICAS;SI;NO;NO
158133;UNIVERSIDAD NACIONAL FEDERICO VILLAREAL;PROFESIONAL DE TRABAJO SOCIAL;NO;NO;NO
